"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"SNRPG",2,84,886,749.119047619048,1,1.99206349206349,136.880952380952,-0.992063492063492,0.581816362537157,79.6395778149076,-0.577198772358291,0.29219365893409,86,0.56937256352158
"H4C6",2,98,807.5,698.438775510204,1.25,1.55187074829932,109.061224489796,-0.30187074829932,0.724879782661779,79.0562767049908,-0.218820002419159,0.613174480246375,100,0.825038577180113
"RPS20",2,66,886,715.515151515152,1,2.01262626262626,170.484848484848,-1.01262626262626,0.463356781952439,78.9953107655886,-0.469207246371031,0.23713802909793,68,0.511207085657288
"CYP4A22",5,227,469,395.180616740088,1.3,2.82525697503671,73.8193832599119,-1.52525697503671,1.06990079962021,78.9794171772507,-1.63187365721808,0.39312414048924,232,0.656798835740654
"ZNF470",13,278,128.461538461538,57.0503597122302,44.4230769230769,56.8726019184652,71.4111787493082,-12.4495249953883,1.10530737909804,78.9313028216995,-13.7605518436682,0.524170790333357,291,0.766885932329823
"ITGAE",2,15,1193,1065.33333333333,0.75,1.16666666666667,127.666666666667,-0.416666666666667,0.616908079537121,78.7585981542392,-0.257045033140467,0.690408867747141,17,0.87362632998706
"ZNF66",8,143,295.5,192.657342657343,4.5,12.0547785547785,102.842657342657,-7.55477855477855,0.765047084754505,78.6794751884065,-5.77976130929918,0.246020112231367,151,0.526024767297165
"ZNF730",9,116,319,211.396551724138,3.5,12.0272988505747,107.603448275862,-8.52729885057471,0.730988799619704,78.6569154901133,-6.23335995078009,0.109854598061094,125,0.322166178152231
"TCP11",2,205,758,676.668292682927,1,1.10406504065041,81.3317073170732,-0.104065040650407,0.966794749644686,78.6310676137846,-0.100609534922374,0.76174206309227,207,0.906780384645485
"XG",2,22,758,655.954545454545,1,0.992424242424242,102.045454545455,0.00757575757575757,0.768407820640861,78.4125253335788,0.00582127136849137,0.70878428101296,24,0.885630379492089
"OR52N4",4,152,528.5,452.217105263158,1.125,2.16776315789474,76.2828947368421,-1.04276315789474,1.0262454458828,78.284973322441,-1.07013094192384,0.521012233853512,156,0.764404810252233
"CYP2A13",7,131,572.142857142857,498.541984732824,1.21428571428571,2.16666666666667,73.6008724100327,-0.952380952380952,1.06144094869932,78.1229798360028,-1.0108961416184,0.638023520146729,138,0.841572669431298
"GSTA1",5,174,615,539.666666666667,1.4,2.25095785440613,75.3333333333334,-0.85095785440613,1.03566855543123,78.0203645091528,-0.881310291805657,0.57325300995772,179,0.797308419165195
"OR56A3",6,112,548.666666666667,469.785714285714,1,2.18005952380952,78.8809523809524,-1.18005952380952,0.988863956015124,78.0025306256692,-1.16691832904761,0.289476253204344,118,0.568160010514894
"OR7C1",4,70,651,556.1,1.875,1.8952380952381,94.9,-0.0202380952380949,0.821486287630598,77.9590486961437,-0.0166253177258571,0.744079118116561,74,0.901799042503977
"ZNF695",9,155,252.333333333333,154.761290322581,3.94444444444444,17.3247311827957,97.5720430107527,-13.3802867383513,0.796233447924773,77.6901242275159,-10.6538318438995,0.0730149183977149,164,0.241198459890302
"OR7G2",8,196,267.5,194.790816326531,4.1875,11.5263605442177,72.7091836734694,-7.33886054421769,1.0640036305765,77.362835404825,-7.80857426334225,0.213736853856302,204,0.486069973130127
"OR10R2",5,181,234.2,163.646408839779,3.6,14.2044198895028,70.553591160221,-10.6044198895028,1.09575748482323,77.30962559497,-11.619872466131,0.329053997179573,186,0.599002812175586
"CYP3A5",9,225,515.888888888889,442.475555555556,1.94444444444444,3.24888888888889,73.4133333333334,-1.30444444444444,1.05069094483542,77.1347245635173,-1.37056796581864,0.622064748734665,234,0.82846849563898
"AKR1C3",3,217,425.666666666667,352.663594470046,2.33333333333333,5.42281105990783,73.0030721966206,-3.0894777265745,1.05342386585739,76.9031785328306,-3.25452957020842,0.629638876148424,220,0.833458147606804
"OR3A2",9,223,341.222222222222,267.591928251121,4.5,8.69805680119581,73.6302939711011,-4.19805680119581,1.04061938101593,76.621110936228,-4.36857926993009,0.620224097760167,232,0.827869012642628
"KRTAP2-2",5,79,783.4,713.632911392405,1.2,1.26371308016878,69.7670886075949,-0.0637130801687764,1.09438204086992,76.3518488159321,-0.0697264507052141,0.775551528627738,84,0.911861273426649
"NCL",2,30,915.5,814.8,0.75,1.3,100.7,-0.55,0.753652926454203,75.8928496939383,-0.414509109549812,0.875059884223553,32,0.951928175468836
"ZNF394",12,233,367.833333333333,293.987124463519,6.25,9.43347639484979,73.846208869814,-3.18347639484979,1.02294862024791,75.5408774739151,-3.25653278570338,0.462006453630034,245,0.715561052644705
"ZNF506",14,232,222.714285714286,138.262931034483,7.89285714285714,15.1418821839081,84.451354679803,-7.24902504105092,0.880329624022399,74.3450293134532,-6.3815314889173,0.0746077737977441,246,0.244027689336488
"LITAF",2,16,633,573.1875,0.75,1.21875,59.8125,-0.46875,1.24192136585948,74.28242169547,-0.58215064024663,0.653505739094386,18,0.851251493645877
"CTCFL",2,60,886,809.5,1,1.21111111111111,76.5,-0.211111111111111,0.970598301437423,74.2507700599628,-0.204904085859011,0.506380566481283,62,0.751802511486133
"PRAMEF10",2,93,490.5,402.204301075269,1.75,3.81272401433692,88.2956989247312,-2.06272401433692,0.840598031148246,74.2211906749874,-1.73392174525382,0.505435631551039,95,0.751680879478011
"ZNF561",7,218,244,172.050458715596,11,14.9904434250764,71.9495412844037,-3.99044342507644,1.03129663236389,74.2013196267325,-4.11533086591998,0.355807257921598,225,0.622305465160064
"ZNF33A",5,104,727.8,626.269230769231,1.4,1.71875,101.530769230769,-0.31875,0.725425438424857,73.6530027828437,-0.231229358497923,0.704951380227442,109,0.88347144198288
"ZNF737",11,129,308.363636363636,210.542635658915,3.5,11.5206718346253,97.8210007047217,-8.02067183462533,0.750426363418508,73.4074578248036,-6.01892359703114,0.105029379015931,140,0.311511654220918
"RPL37A",2,93,679,578.870967741935,2,2.61290322580645,100.129032258065,-0.612903225806452,0.730503151371904,73.1445736083352,-0.447727737937619,0.785747815140549,95,0.915212694285661
"ZNF732",5,131,275,178.824427480916,4.4,16.4452926208651,96.175572519084,-12.0452926208651,0.759840247722194,73.0780708477246,-9.15249812892448,0.277421846595533,136,0.565327733708045
"ZNF480",10,249,222.9,145.437751004016,6.45,12.7526773761714,77.4622489959839,-6.30267737617136,0.94234876162738,72.9964544142372,-5.93932022037198,0.0932754366172516,259,0.288373235973025
"MTRNR2L5",8,244,261.75,191.02868852459,6,10.6140710382514,70.7213114754098,-4.61407103825136,1.01585108610537,71.8423210730914,-4.68720907557499,0.513812346263922,252,0.758526362026908
"RAPGEF6",2,103,886,802.388349514563,1,1.42071197411003,83.6116504854369,-0.420711974110032,0.858939754418531,71.8173705344893,-0.361366239723007,0.466933356954727,105,0.718338215315735
"ZNF816",5,194,334.4,252.731958762887,3.3,6.8127147766323,81.6680412371134,-3.5127147766323,0.879251240922444,71.8067266014372,-3.08855882636056,0.283641418295454,199,0.567192186505451
"ZNF285",5,128,502,420.2421875,1.3,3.03776041666667,81.7578125,-1.73776041666667,0.873958286004092,71.4529176799439,-1.51873011523576,0.329352396671079,133,0.599002812175586
"ZNF468",6,213,289,212.995305164319,3.16666666666667,8.70500782472614,76.0046948356807,-5.53834115805947,0.93973862704616,71.424547573945,-5.20459311598805,0.198837931969435,219,0.466916078457239
"ZNF675",4,90,370,262.677777777778,2.5,10.1537037037037,107.322222222222,-7.6537037037037,0.66400882031392,71.2629021712461,-5.08212676732857,0.0120067191639585,94,0.0622491213798085
"SPRR2E",3,208,451.666666666667,382.850961538462,2.33333333333333,4.33253205128205,68.8157051282051,-1.99919871794872,1.03555397053763,71.2623766808593,-2.07027817026553,0.43970315265527,211,0.690886553149862
"TCP11X2",2,201,758,680.825870646766,1,1.1077943615257,77.1741293532339,-0.107794361525705,0.922454954244573,71.1896579614021,-0.0994354428290171,0.77291335568386,203,0.911302320302825
"GSTP1",2,144,758,676.902777777778,1,1.05208333333333,81.0972222222222,-0.0520833333333335,0.877182583287697,71.1370708863453,-0.0456865928795677,0.762417338333766,146,0.906780384645485
"SLC25A23",2,35,1193,1080.4,0.75,0.976190476190476,112.6,-0.226190476190476,0.62742794880343,70.6483870352662,-0.141918226515062,0.709064213549989,37,0.885630379492089
"ZNF595",3,82,282.666666666667,167.926829268293,2.66666666666667,14.7052845528455,114.739837398374,-12.0386178861789,0.615119183477623,70.5786750928431,-7.40518480434545,0.00688454063809061,85,0.0406748216187381
"ZNF586",9,241,338.333333333333,254.473029045643,2.88888888888889,5.29668049792531,83.8603042876902,-2.40779160903642,0.833314767592784,69.8820299777567,-2.00644830509604,0.17543236137223,250,0.429620206434525
"ZNF660",5,61,761.6,673.655737704918,0.8,2.66666666666667,87.944262295082,-1.86666666666667,0.783127200591446,68.8715439392274,-1.46183744110403,0.725846170047902,66,0.89236471964796
"ZNF793",2,81,807.5,719.407407407407,1.25,1.9022633744856,88.0925925925926,-0.652263374485597,0.771220265114417,67.9387926138756,-0.503038732595206,0.67496292251449,83,0.864972102270899
"MTRNR2L4",6,256,248.666666666667,184.796875,5.83333333333333,9.79459635416667,63.8697916666667,-3.96126302083333,1.06095790771406,67.7631605327999,-4.20273332648843,0.403895625614287,262,0.6645965174623
"PRSS2",5,155,497.8,442.561290322581,1.2,2.70430107526882,55.2387096774194,-1.50430107526882,1.22238401104882,67.5229155006452,-1.83883358221215,0.297433399730226,160,0.574847243709379
"ZNF716",11,158,275.363636363636,192.183544303797,4.95454545454546,16.542194092827,83.1800920598389,-11.5876486382815,0.808887374620687,67.2833262869901,-9.37310268504654,0.22456032270115,169,0.496826148477901
"HIGD1C",2,31,923.5,861.967741935484,0.75,1,61.5322580645161,-0.25,1.08768336944774,66.9276137813405,-0.271920842361934,0.921833856055766,33,0.971270913658757
"HAVCR1",5,85,463.6,405.176470588235,1.1,2.49803921568627,58.4235294117647,-1.39803921568627,1.14089959271372,66.6553809107806,-1.59502237177428,0.465061559239225,90,0.717037124187395
"ZNF486",9,153,278.777777777778,194.83660130719,3.55555555555556,12.136165577342,83.9411764705882,-8.58061002178649,0.793851031558822,66.6367895314376,-6.81172611719917,0.0692426302478946,162,0.232559116758032
"RSBN1",2,55,1193,1109.05454545455,0.75,0.972727272727273,83.9454545454546,-0.222727272727273,0.792334742930173,66.5129001474293,-0.176474556379902,0.776111546919582,57,0.911861273426649
"TRAV25",5,114,504.2,447.763157894737,1.9,3.86549707602339,56.4368421052632,-1.96549707602339,1.16430657975347,65.7097866036656,-2.28844117810024,0.772367372159552,119,0.911218985821529
"KRTAP21-1",7,141,481.714285714286,406.36170212766,1.71428571428571,2.58747044917258,75.3525835866262,-0.873184734886862,0.870948461024418,65.6282167089859,-0.760498901039727,0.585534161068724,148,0.807388265368114
"SYF2",3,69,625,527.304347826087,0.833333333333333,0.980676328502415,97.695652173913,-0.147342995169082,0.665522192133858,65.0186245967295,-0.098060033140496,0.556416579274639,72,0.784644620097176
"ZNF766",5,176,263.8,185.931818181818,10.4,11.7485795454545,77.8681818181818,-1.34857954545454,0.831295433418215,64.7314639540338,-1.12106801773757,0.640450926050371,181,0.842121863572756
"IGKV3D-20",5,199,320.8,267.738693467337,8.6,9.6499162479062,53.0613065326633,-1.0499162479062,1.21276325322075,64.3508027306961,-1.27329984442004,0.779235733224143,204,0.912124521907907
"IGHV2-26",4,108,387.5,329.814814814815,2.5,6.65432098765432,57.6851851851852,-4.15432098765432,1.11481085457978,64.308070592889,-4.63128213044562,0.76873335495539,112,0.909734258113215
"CELA2A",2,66,886,784.681818181818,1,2.29040404040404,101.318181818182,-1.29040404040404,0.629771612533988,63.8073147426482,-0.812659833345626,0.394929533002925,68,0.658131932230002
"TCP11X1",2,183,758,689.639344262295,1,1.11293260473588,68.360655737705,-0.112932604735884,0.933335597271431,63.8034334528176,-0.105404020092584,0.79707830225166,185,0.917672851406998
"CYP3A7-CYP3A51P",5,174,495.6,438.068965517241,1.8,3.45210727969349,57.5310344827586,-1.65210727969349,1.10667229811535,63.6680021439882,-1.8283413599515,0.703213663504559,179,0.88298765148362
"ZNF735",11,157,312,231.821656050955,3.77272727272727,11.2972399150743,80.1783439490446,-7.52451264234703,0.792096510942366,63.5089864951752,-5.96014021054481,0.151810157212218,168,0.393528774370311
"CT45A10",4,201,552.25,486.004975124378,1.375,2.45273631840796,66.2450248756219,-1.07773631840796,0.94757831368834,62.7723489618839,-1.0212395631977,0.261359442951019,205,0.546593869255385
"TRDV1",9,218,347.666666666667,297.155963302752,2.72222222222222,9.05886850152903,50.5107033639144,-6.33664627930681,1.23304049211226,62.2817425327775,-7.8133414465778,0.417306182562151,227,0.674387672082367
"CCL2",2,164,596,540.207317073171,2.75,1.91056910569106,55.7926829268292,0.839430894308943,1.11036136810679,61.9500397449823,0.932071636235983,0.904528798388626,166,0.965964010734972
"IL32",4,38,591,498.263157894737,1.125,2.57894736842105,92.7368421052632,-1.45394736842105,0.66578046623689,61.742377974179,-0.968009756831267,0.694133319567464,42,0.876279629971513
"OR9Q1",3,53,719.333333333333,662.830188679245,1.16666666666667,1.33018867924528,56.503144654088,-0.163522012578616,1.0888852721718,61.525442045229,-0.178056711172746,0.842655123520689,56,0.941309321345015
"IGHV3-33",13,229,143.307692307692,86.3930131004367,38.3076923076923,23.7019650655022,56.9146792072556,14.6057272421901,1.08082490889019,61.5148029686964,15.7862338158151,0.49129390656541,242,0.740768019535728
"ZNF527",5,146,503.6,429.72602739726,3.6,5.2716894977169,73.8739726027397,-1.6716894977169,0.823305712781166,60.820863669675,-1.3763115134666,0.721844456388002,151,0.891205231839016
"ZNF254",9,161,295.666666666667,219.434782608696,5.88888888888889,12.1645962732919,76.231884057971,-6.27570738440303,0.796669045280591,60.7315822924045,-4.99966181039272,0.367005538177457,170,0.633065739437879
"DDX58",2,17,815.5,760.588235294118,0.75,1.11764705882353,54.9117647058823,-0.367647058823529,1.10069607589188,60.4411639320628,-0.404667674960249,0.913324461181517,19,0.968673890300307
"CT45A9",4,218,554.75,492.321100917431,1.375,2.27905198776758,62.4288990825688,-0.904051987767584,0.965772680057908,60.2921251800372,-0.873108711137979,0.265563429245393,222,0.551165401603028
"ANXA3",2,52,1193,1100,0.75,0.980769230769231,93,-0.230769230769231,0.64393049994202,59.8855364946079,-0.148599346140466,0.753769097455664,54,0.905146439178148
"CYP4A11",9,231,471.777777777778,415.922077922078,1.33333333333333,2.65440115440115,55.8556998556999,-1.32106782106782,1.07090770213835,59.816299183797,-1.41474170462866,0.456267897517261,240,0.70839454320416
"ZNF233",7,134,503.428571428571,428.708955223881,1,6.42910447761194,74.7196162046909,-5.42910447761194,0.797117626133925,59.5603230947211,-4.32763487322709,0.423301317261714,141,0.681087649017771
"ZNF99",7,189,215.857142857143,153.10582010582,7.92857142857143,13.4779541446208,62.7513227513228,-5.54938271604938,0.942517491646813,59.1442193170963,-5.23039027771904,0.536190607412462,196,0.773587496820664
"VDAC1",2,63,1001.5,838.730158730159,1.25,1.56878306878307,162.769841269841,-0.318783068783069,0.363075346320703,59.0977164896134,-0.115742273099589,0.764409288454083,65,0.907909759422963
"ANKRD30BL",9,219,245.888888888889,192.351598173516,4.77777777777778,9.69025875190259,53.5372907153729,-4.91248097412481,1.0920489935026,58.4653444405792,-5.36466990339369,0.214257499781673,228,0.486414025158996
"ISCA2",2,16,541.5,469.0625,1,1.0625,72.4375,-0.0625,0.806692388206025,58.4347798706739,-0.0504182742628765,0.534869808428822,18,0.773522449352205
"ZNF540",9,193,422.777777777778,352.077720207254,2.22222222222222,4.57210708117444,70.7000575705239,-2.34988485895222,0.81514548460762,57.6308326901113,-1.91549803212271,0.503840822353335,202,0.75144752785917
"ZNF600",3,132,354.333333333333,280.378787878788,4.16666666666667,6.96843434343434,73.9545454545454,-2.80176767676768,0.77599384847044,57.3882723391548,-2.17415448201503,0.532212225503878,135,0.772339431057179
"RPL26",3,58,1002.33333333333,865.465517241379,0.833333333333333,1.86781609195402,136.867816091954,-1.03448275862069,0.418278259865803,57.2488319465753,-0.432701648137037,0.618073985468109,61,0.827869012642628
"SPANXA2",9,196,310,240.015306122449,4.27777777777778,5.90858843537415,69.984693877551,-1.63081065759637,0.817214804689802,57.1925279384184,-1.33272261303367,0.288640820312104,205,0.568160010514894
"RDM1",2,96,610,555.083333333333,1.5,2.16840277777778,54.9166666666666,-0.668402777777777,1.03924422283258,57.0718285705558,-0.694633725330804,0.902419815133302,98,0.965896107767948
"IGHV3-74",11,223,178.818181818182,125.556053811659,34.6363636363636,19.410687593423,53.2621280065226,15.2256760429406,1.07099121196168,57.0432710253636,16.3065652381648,0.689799504428537,234,0.873278151682058
"ZNF773",12,292,212.833333333333,153.434931506849,10.4583333333333,8.69834474885845,59.398401826484,1.75998858447489,0.959955127773911,57.0198004149086,1.68951006649022,0.418602271564915,304,0.676024558466702
"ZNF829",7,168,470,402.011904761905,2.07142857142857,5.19791666666667,67.9880952380952,-3.1264880952381,0.836224978588225,56.8533434847304,-2.61444744049682,0.634106274203763,175,0.838097973947614
"OR5M1",8,115,531.75,478.460869565217,1.3125,2.29130434782609,53.2891304347826,-0.978804347826087,1.05930475454313,56.449429235034,-1.03685209941966,0.709984627235626,123,0.885630379492089
"SDK2",2,5,815.5,752.2,0.75,1,63.3,-0.25,0.886678435480571,56.1267449659201,-0.221669608870143,0.902887429125889,7,0.965896107767948
"ZNF708",6,128,263.833333333333,189.09375,5,14.484375,74.7395833333333,-9.484375,0.745259505936511,55.7003849489007,-7.0683206266166,0.258399696720728,134,0.543325063294292
"NUPR2",2,53,798,626.339622641509,3.75,3.33333333333333,171.660377358491,0.416666666666667,0.324273484108784,55.6649086494663,0.135113951711993,0.828884487968163,55,0.932762776511977
"CD2AP",2,7,534,441.285714285714,0.75,2.07142857142857,92.7142857142857,-1.32142857142857,0.595566595493037,55.2175314964259,-0.786998715472942,0.725379032724942,9,0.89236471964796
"CUX1",2,62,886,822.112903225806,1,1.59408602150538,63.8870967741935,-0.594086021505376,0.864042677541784,55.2011781571453,-0.513315676711651,0.574663647444639,64,0.797872534948375
"ZNF492",14,202,320.428571428571,260.272277227723,2.96428571428571,8.32343234323432,60.1562942008487,-5.35914662894861,0.917276321973255,55.1799442880955,-4.91581830871735,0.309761314062144,216,0.584301719314514
"ZNF776",7,218,335,267.733944954128,2.71428571428571,4.83180428134557,67.2660550458716,-2.11751856705985,0.79810300896199,53.685240933113,-1.68999793990335,0.347982502759446,225,0.615208578965109
"CYP2C18",11,209,397.909090909091,348.177033492823,1.5,4.45374800637959,49.732057416268,-2.95374800637959,1.06795705618429,53.1117016362659,-3.15447602560337,0.167706214604566,220,0.41934577871936
"P2RX3",2,47,1193,1101.59574468085,0.75,0.98936170212766,91.4042553191489,-0.23936170212766,0.578479565752099,52.8754939249153,-0.138465853504492,0.757584774772151,49,0.906780384645485
"FADS2",3,98,937.333333333333,871.520408163265,0.833333333333333,1.17517006802721,65.8129251700681,-0.341836734693877,0.801291769654121,52.7353552756381,-0.273910962075643,0.840855398634595,101,0.9401605291537
"ZNF90",3,84,253.333333333333,171.595238095238,4.33333333333333,15.6785714285714,81.7380952380952,-11.3452380952381,0.643998146568186,52.6391818373472,-7.30631230570812,0.434996567003231,87,0.688983631328448
"MINDY3",6,5,473.666666666667,362,1.25,1.2,111.666666666667,0.05,0.456682721138182,50.9962371937636,0.0228341360569091,0.193213032675394,11,0.457720448214692
"ANKRD26",6,195,229,179.523076923077,5.41666666666667,8.86153846153846,49.4769230769231,-3.4448717948718,1.02835493123935,50.8798378287041,-3.54255089774378,0.411486615561645,201,0.671170116393619
"ANXA4",2,50,1193,1097.06,0.75,1.03,95.94,-0.28,0.527469626886028,50.6054360034456,-0.147691495528088,0.746727041769811,52,0.902729727347834
"ZNF177",9,213,461.444444444444,402.323943661972,1.94444444444444,3.21948356807512,59.1205007824726,-1.27503912363067,0.851059581226689,50.3150686378433,-1.08513426260476,0.586796495451566,222,0.807849969765512
"GAGE12H",13,185,307.230769230769,244.497297297297,3.76923076923077,7.47567567567567,62.7334719334719,-3.7064449064449,0.792951004955242,49.744569613978,-2.93902921337672,0.214818899744922,198,0.486414025158996
"ZNF736",8,184,273.625,214.95652173913,4.1875,10.8740942028985,58.6684782608696,-6.68659420289855,0.840785202114143,49.3275883522944,-5.62198945833931,0.483687754272359,192,0.735239151782242
"YWHAE",2,64,886,798.59375,1,1.96354166666667,87.40625,-0.963541666666667,0.550106639721475,48.0827584781552,-0.53005066848163,0.451956972713323,66,0.703792353814013
"OR4K14",3,60,796.333333333333,741.45,0.833333333333333,1.39166666666667,54.8833333333333,-0.558333333333333,0.870770892933828,47.7908091738516,-0.486180415221387,0.878971874556778,63,0.953801290787733
"ANKRD13A",2,43,1193,1082,0.75,0.961240310077519,111,-0.211240310077519,0.426168630089161,47.3047179398969,-0.0900239935653461,0.711800704549321,45,0.885863403360085
"LRP5L",2,68,886,791.735294117647,1,1.87990196078431,94.2647058823529,-0.879901960784314,0.501116894069427,47.2376366321327,-0.440933737673834,0.426616488995281,70,0.682546276785711
"GPX5",2,226,691,640.778761061947,1,1.05678466076696,50.2212389380531,-0.0567846607669618,0.939570770247509,47.1864081518108,-0.0533532074550578,0.884657851317958,228,0.955211142766043
"SAXO2",3,105,575.666666666667,518.571428571429,1.66666666666667,2.40793650793651,57.0952380952381,-0.741269841269841,0.819510910767643,46.790170571924,-0.607478722743633,0.187153523404257,108,0.448242123423762
"LAMB1",2,29,897.5,853.758620689655,1.25,1.20689655172414,43.7413793103449,0.0431034482758621,1.06648477131335,46.6495149107235,0.0459691711772994,0.912858625210059,31,0.968673890300307
"DIP2C",2,57,840,793.78947368421,0.75,1.4327485380117,46.2105263157895,-0.682748538011696,1.0047123200507,46.4282851055008,-0.685965867636955,0.77914347810405,59,0.912124521907907
"OR5B12",9,185,317,274.124324324324,2.38888888888889,6.91351351351351,42.8756756756757,-4.52462462462463,1.07828289170926,46.2321075515558,-4.87882532413915,0.387448272613425,194,0.651901053663155
"LCE1E",10,238,492.6,449.084033613445,1.4,2.55952380952381,43.5159663865546,-1.15952380952381,1.05699069762001,45.9959716685332,-1.22560588033558,0.586385533524993,248,0.807709751766372
"CYP4F12",2,181,500,454.817679558011,1.5,2.90883977900552,45.182320441989,-1.40883977900552,1.01146768351532,45.7004569933053,-1.42499590771495,0.679136748054945,183,0.866919551864959
"KRTAP19-2",4,57,529.75,473.771929824561,1,2.12280701754386,55.9780701754386,-1.12280701754386,0.810894461606267,45.3923070766701,-0.910477991978967,0.353794333363824,61,0.620862722014555
"CRKL",2,54,1193,1072.05555555556,0.75,0.978395061728395,120.944444444444,-0.228395061728395,0.375048876104735,45.3600779600005,-0.0856593112091062,0.689351473936395,56,0.873278151682058
"GSTM5",9,223,477.111111111111,434.995515695067,1.11111111111111,2.90732436472347,42.1155954160438,-1.79621325361236,1.06540387126335,44.8701183968141,-1.91369255401314,0.445189856006807,232,0.696575505236999
"IGHV3-30",14,241,131.285714285714,90.9377593360996,37.1071428571429,24.7295988934993,40.3479549496147,12.3775439636436,1.11173773852634,44.8563441898473,13.7605827346514,0.486919502144974,255,0.736556609648206
"BPIFA2",5,82,386.8,347.341463414634,1.7,3.47357723577236,39.4585365853659,-1.77357723577236,1.13233523339395,44.6802912337739,-2.00828399321049,0.316557353083217,87,0.587308377875467
"CCL4",10,113,547.4,512.46017699115,1.4,2.22566371681416,34.9398230088495,-0.825663716814159,1.2759312688384,44.5808127046705,-1.05349015382852,0.788757828483109,123,0.915212694285661
"CT47B1",4,157,587,541.133757961783,1.125,2.14225053078556,45.8662420382166,-1.01725053078556,0.967774703251368,44.3881887777904,-0.984469330563294,0.795176442506478,161,0.917349246918069
"IGKV1D-43",5,177,209,171.841807909605,11.9,20.1789077212806,37.1581920903955,-8.2789077212806,1.18872279048751,44.1707897911657,-9.84132628862924,0.754350280944472,182,0.905428242585165
"ZNF570",4,119,477.5,420.72268907563,5.875,7.06022408963586,56.7773109243698,-1.18522408963586,0.774033833864716,43.947559651319,-0.917403546089659,0.780980003449459,123,0.912524305077476
"PRH1",3,145,561.333333333333,515.131034482759,2.33333333333333,2.67931034482759,46.2022988505747,-0.345977011494253,0.948218259363363,43.8098633946779,-0.328061719618819,0.786165535201378,148,0.915212694285661
"KRTAP21-2",5,115,600.8,556.165217391304,1.5,1.91739130434783,44.6347826086956,-0.417391304347826,0.981056792134679,43.7892566437156,-0.409484574108388,0.824480930151698,120,0.930244338773589
"WASHC2C",3,38,747,707.5,0.833333333333333,1.53070175438596,39.5,-0.697368421052632,1.10598524494353,43.6864171752695,-0.771279183973778,0.843827279306261,41,0.941469120763134
"OR5T3",6,116,586.666666666667,544.051724137931,1.83333333333333,1.85344827586207,42.6149425287356,-0.0201149425287355,1.02426778754755,43.6491129003738,-0.0206030876805539,0.843119519773182,122,0.941309321345015
"ZNF500",2,56,577.5,495.714285714286,4.75,7.30059523809524,81.7857142857143,-2.55059523809524,0.531772668217283,43.4914075077706,-1.3563368353042,0.867751543706266,58,0.949356180396483
"MTRNR2L6",7,238,251.428571428571,209.264705882353,5.57142857142857,9.73634453781513,42.1638655462185,-4.16491596638656,1.02643475890428,43.2784571664054,-4.27501451581459,0.720061052175176,245,0.891205231839016
"CYP3A4",6,180,462.666666666667,422.994444444444,1.66666666666667,3.58796296296296,39.6722222222222,-1.9212962962963,1.08487875218113,43.039550940697,-2.08437352849616,0.753627167241258,186,0.905146439178148
"ZNF34",2,91,499.5,435.725274725275,1.5,7.05311355311355,63.7747252747253,-5.55311355311355,0.67482626412471,43.0368596027225,-3.74738687330791,0.5775298999701,93,0.799303828719212
"PCDHGA8",2,16,515,487.375,1,1.15625,27.625,-0.15625,1.54960814295643,42.8079249491714,-0.242126272336942,0.870515655656324,18,0.949356180396483
"MT1B",9,233,402.444444444444,360.364806866953,2,4.22925608011445,42.0796375774917,-2.22925608011445,1.01586466476913,42.7472169212649,-2.26462248051,0.549473545051504,242,0.779291389071541
"ZNF587B",5,190,361.6,307.473684210526,2.4,4.49605263157895,54.1263157894737,-2.09605263157895,0.789553058160355,42.7355981585321,-1.65494476532822,0.27025329933399,195,0.556431571379283
"OR8K3",10,172,391.4,351.912790697674,2.4,4.69767441860465,39.4872093023255,-2.29767441860465,1.08210999618238,42.7295039073925,-2.48633645634464,0.540150907290517,182,0.775268230883272
"DEFB106B",4,23,814.5,767.217391304348,0.875,1.40579710144928,47.2826086956521,-0.530797101449275,0.903300679371073,42.7104125572192,-0.479469382347327,0.862403628659073,27,0.949356180396483
"AKR1B15",3,79,675.666666666667,634.79746835443,1.33333333333333,1.84388185654008,40.8691983122362,-0.510548523206751,1.04359525325736,42.6509013630836,-0.532806015376122,0.868365036042089,82,0.949356180396483
"MT2A",5,150,446.2,405.06,1.6,4.37611111111111,41.14,-2.77611111111111,1.03523431151315,42.5895395756509,-2.87392547479511,0.584871442742934,155,0.80690025337238
"SEC14L2",2,80,886,818.3875,1,1.58958333333333,67.6125,-0.589583333333333,0.624731865964729,42.2396832875402,-0.368331495975038,0.542502197744239,82,0.775581745107911
"ZNF510",7,175,356.142857142857,302.885714285714,2.57142857142857,5.91571428571429,53.2571428571429,-3.34428571428572,0.788909983860352,42.0150917118771,-2.63834038888155,0.340306905250893,182,0.609891593566929
"SERPINB9",6,208,572.333333333333,531.432692307692,1.16666666666667,1.87099358974359,40.9006410256411,-0.704326923076922,1.02707981092596,42.0082226513661,-0.723399962983909,0.726598883373091,214,0.892620066880059
"TREML4",4,32,721,662.59375,0.875,1,58.40625,-0.125,0.714316054697687,41.7205220696868,-0.0892895068372108,0.82614584510635,36,0.931687135633532
