"","pathway","pval","padj","log2err","ES","NES","size"
"1567","REACTOME_REPRODUCTION",0.77710233029382,1,0.0252009996957834,0.314463849072836,0.854006681204523,67
"1568","REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES",0.805359661495063,1,0.0395979123961192,0.453376001826696,0.771985841131709,4
"1569","REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",0.789317507418398,1,0.042845050912155,0.496246029920369,0.792398654226416,3
"1570","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",0.0421249417126462,0.839166666666667,0.321775918075361,-0.792475141268437,-1.52922980403824,4
"1571","REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA",0.015770351218778,0.467080696391453,0.352487857583619,-0.959939909864797,-1.50294176740935,2
"1572","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",0.346765641569459,1,0.0655321029282414,0.437569228379755,1.10875745567787,32
"1573","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",0.531986531986532,1,0.0481183992657975,0.422469987132359,0.97387790681751,17
"1574","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",0.593852908891328,1,0.042077210988939,0.389676984009715,0.929649828553326,21
"1575","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY",0.220338983050847,0.922371088203094,0.144630528034484,-0.812969454181272,-1.27283565956655,2
"1576","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",0.570400822199383,1,0.0409055783172035,0.366258120245349,0.970499452109216,51
"1577","REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS",0.131386861313869,0.916622372232705,0.131457611642763,0.616938705416175,1.26672257831723,10
"1578","REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",0.00875796568790032,0.4489700648896,0.380730400722792,0.608792305206622,1.51436972916266,28
"1579","REACTOME_RESPONSE_TO_METAL_IONS",0.714111922141119,1,0.0383205781976994,0.411690460669318,0.845298888251557,10
"1580","REACTOME_RETINOID_CYCLE_DISEASE_EVENTS",0.786924939467312,1,0.0658311958368866,-0.480470706059089,-0.75225489088642,2
"1581","REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING",0.664688427299703,1,0.0507027937029348,0.559398769288877,0.893240056815264,3
"1582","REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK",0.129581151832461,0.916622372232705,0.138022242496643,0.669763930011993,1.28985427725737,7
"1583","REACTOME_RET_SIGNALING",0.706806282722513,1,0.0421619430092452,0.440583507746299,0.848490783828032,7
"1584","REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE",0.681022880215343,1,0.0451344222209097,0.487672751910214,0.87549193611257,5
"1585","REACTOME_RHOA_GTPASE_CYCLE",0.320913461538462,1,0.0756946307932749,0.539866257354107,1.13027926245067,11
"1586","REACTOME_RHOBTB1_GTPASE_CYCLE",0.99490662139219,1,0.0383995813369433,0.338611698358158,0.495546661986987,2
"1587","REACTOME_RHOBTB2_GTPASE_CYCLE",0.743300423131171,1,0.0432768714901103,0.486181557083991,0.827845489783285,4
"1588","REACTOME_RHOBTB3_ATPASE_CYCLE",0.9875,1,0.0481183992657975,0.507133917396746,0.670762161553173,1
"1589","REACTOME_RHOBTB_GTPASE_CYCLE",0.743300423131171,1,0.0432768714901103,0.486181557083991,0.827845489783285,4
"1590","REACTOME_RHOB_GTPASE_CYCLE",0.0955497382198953,0.916622372232705,0.163180127180689,0.715761947851794,1.343564731156,6
"1591","REACTOME_RHOC_GTPASE_CYCLE",0.463350785340314,1,0.0617054053637522,0.550178609201764,1.03274640036189,6
"1592","REACTOME_RHOD_GTPASE_CYCLE",0.269393511988717,0.97759273875296,0.0940503465727813,0.691435979496461,1.17734239145799,4
"1593","REACTOME_RHOF_GTPASE_CYCLE",0.88719512195122,1,0.0713052987340038,-0.380415727523166,-0.665581037920869,3
"1594","REACTOME_RHOG_GTPASE_CYCLE",0.337696335078534,1,0.0774767547848578,0.600646573798956,1.12748037929095,6
"1595","REACTOME_RHOH_GTPASE_CYCLE",0.56763590391909,1,0.0506004243853618,0.481454601281469,0.954334758063105,8
"1596","REACTOME_RHOJ_GTPASE_CYCLE",0.341623036649215,1,0.0768736734126542,0.598240266568193,1.12296347316415,6
"1597","REACTOME_RHOQ_GTPASE_CYCLE",0.111256544502618,0.916622372232705,0.150169802128406,0.700787206945793,1.31545547807279,6
"1598","REACTOME_RHOT1_GTPASE_CYCLE",0.873563218390805,1,0.0498907356726307,-0.558698372966208,-0.74356708506244,1
"1599","REACTOME_RHOU_GTPASE_CYCLE",0.74738219895288,1,0.0395979123961192,0.432838685538504,0.812486321625292,6
"1600","REACTOME_RHOV_GTPASE_CYCLE",0.670157068062827,1,0.0445961615888961,0.457156252421235,0.880407142185041,7
"1601","REACTOME_RHO_GTPASES_ACTIVATE_CIT",0.583011583011583,1,0.108394255853397,-0.421474086388958,-0.86869483510664,5
"1602","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",0.233404710920771,0.935968933027757,0.0865399737444125,0.470147814887717,1.17678418719215,30
"1603","REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS",0.0716845878136201,0.902329749103943,0.181383128498408,0.63741513273503,1.36276476879279,12
"1604","REACTOME_RHO_GTPASES_ACTIVATE_KTN1",0.786350148367952,1,0.0430173196927508,0.498017185806553,0.79522681093905,3
