"","pathway","pval","padj","log2err","ES","NES","size"
"279","KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RASSF1_SIGNALING_PATHWAY",0.409090909090909,0.798846675712347,0.09754492162472,-0.489877616029634,-1.045853721471,11
"280","KEGG_MEDICUS_REFERENCE_EGF_ERBB2_RAS_ERK_SIGNALING_PATHWAY",0.728695652173913,0.979496724240619,0.05378728077603,0.376667689031299,0.795146602696313,16
"281","KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY",0.709016393442623,0.97417363276393,0.0628003977812234,-0.447486462161825,-0.841390106981489,7
"282","KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I",0.530085959885387,0.893732430360337,0.0596037042575973,0.383090221080842,0.937371276765532,38
"283","KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_III",0.720226843100189,0.975839732097554,0.0582216241124161,0.438355429123504,0.806811073533719,9
"284","KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.12695652173913,0.481453476160471,0.163180127180689,0.632364080848418,1.33492244011409,16
"285","KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY",0.255707762557078,0.655982332050019,0.128788713061714,-0.51240983456468,-1.18222434176915,14
"286","KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_PI3K_SIGNALING_PATHWAY",0.669623059866962,0.954220721521237,0.0694481442003175,-0.409481012161993,-0.853783243675996,10
"287","KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY",0.275,0.680083680901532,0.123257226381337,-0.541630226722109,-1.15634184894913,11
"288","KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.484955752212389,0.867781053195766,0.0743625384422526,0.481135302557821,0.99970354029572,15
"289","KEGG_MEDICUS_REFERENCE_ERK_RSK_SIGNALING",0.352941176470588,0.756302521008403,0.0995791200495904,-0.617329666570755,-1.1037408743288,6
"290","KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION",0.0992217898832685,0.424078611933026,0.197822021315103,0.792564538439932,1.3896326008319,7
"291","KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY",0.223946784922395,0.62339796512085,0.136490437780413,-0.586771421884857,-1.2234403867182,10
